File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user558_file255_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;15;275;3;4
user55_file24_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;14;276;3;4
user561_file257_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;3;1
user563_file258_yearofbirth_1980_sex_XY.23andme.txt;960613;288;13;275;2;4
user567_file259_yearofbirth_unknown_sex_XX.23andme.txt;960613;288;9;279;4;4
user569_file260_yearofbirth_unknown_sex_unknown.23andme.txt;999215;298;9;289;5;7
user56_file25_yearofbirth_unknown_sex_unknown.23andme.txt;989791;302;25;277;4;4
user572_file261_yearofbirth_unknown_sex_unknown.23andme.txt;966977;301;24;277;4;4
user574_file262_yearofbirth_1959_sex_XY.23andme.txt;966977;301;25;276;3;4
user578_file263_yearofbirth_1980_sex_XX.23andme.txt;966983;302;20;282;3;4
user581_file266_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;15;275;5;4
user583_file268_yearofbirth_1983_sex_XY.23andme.txt;960613;288;13;275;2;4
user584_file269_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;2;4
user585_file270_yearofbirth_unknown_sex_XY.23andme.txt;960613;288;11;277;2;4
user588_file428_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;13;275;2;4
user589_file273_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;14;274;5;4
user58_file26_yearofbirth_1985_sex_XX.23andme.txt;966977;301;24;277;3;4
user594_file276_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;4;4
user595_file277_yearofbirth_unknown_sex_unknown.23andme.txt;991645;301;11;290;3;4
user596_file278_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;14;274;4;4
user59_file35_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;15;275;4;4
user602_file279_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;15;273;2;4
user604_file280_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;13;275;5;7
